entry	class	subclass	SoundOverrideSubclass	name	displayid	Quality	Flags	FlagsExtra	BuyCount	BuyPrice	SellPrice	InventoryType	AllowableClass	AllowableRace	ItemLevel	RequiredLevel	RequiredSkill	RequiredSkillRank	requiredspell	requiredhonorrank	RequiredCityRank	RequiredReputationFaction	RequiredReputationRank	maxcount	stackable	ContainerSlots	StatsCount	stat_type1	stat_value1	stat_type2	stat_value2	stat_type3	stat_value3	stat_type4	stat_value4	stat_type5	stat_value5	stat_type6	stat_value6	stat_type7	stat_value7	stat_type8	stat_value8	stat_type9	stat_value9	stat_type10	stat_value10	ScalingStatDistribution	ScalingStatValue	dmg_min1	dmg_max1	dmg_type1	dmg_min2	dmg_max2	dmg_type2	armor	holy_res	fire_res	nature_res	frost_res	shadow_res	arcane_res	delay	ammo_type	RangedModRange	spellid_1	spelltrigger_1	spellcharges_1	spellppmRate_1	spellcooldown_1	spellcategory_1	spellcategorycooldown_1	spellid_2	spelltrigger_2	spellcharges_2	spellppmRate_2	spellcooldown_2	spellcategory_2	spellcategorycooldown_2	spellid_3	spelltrigger_3	spellcharges_3	spellppmRate_3	spellcooldown_3	spellcategory_3	spellcategorycooldown_3	spellid_4	spelltrigger_4	spellcharges_4	spellppmRate_4	spellcooldown_4	spellcategory_4	spellcategorycooldown_4	spellid_5	spelltrigger_5	spellcharges_5	spellppmRate_5	spellcooldown_5	spellcategory_5	spellcategorycooldown_5	bonding	description	PageText	LanguageID	PageMaterial	startquest	lockid	Material	sheath	RandomProperty	RandomSuffix	block	itemset	MaxDurability	area	Map	BagFamily	TotemCategory	socketColor_1	socketContent_1	socketColor_2	socketContent_2	socketColor_3	socketContent_3	socketBonus	GemProperties	RequiredDisenchantSkill	ArmorDamageModifier	duration	ItemLimitCategory	HolidayId	ScriptName	DisenchantID	FoodType	minMoneyLoot	maxMoneyLoot	flagsCustom	WDBVerified
19898	4	0	-1	Seal of Jin	32353	3	524288	0	1	220141	55035	11	-1	-1	68	60	0	0	0	0	0	0	0	0	1	0	1	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7597	1	0	0	-1	0	-1	9331	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	3	0	0	0	0	466	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		49	0	0	0	0	12340
19905	4	0	-1	Zanzil's Band	32347	3	524288	0	1	181012	45253	11	-1	-1	68	60	0	0	0	0	0	0	0	0	1	0	1	5	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23727	1	0	0	-1	0	-1	21618	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	3	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		49	0	0	0	0	12340
19910	2	13	-1	Arlokk's Grasp	32615	4	0	0	1	352373	70474	22	-1	-1	65	60	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	84	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	18205	2	0	3.5	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	1	7	0	0	0	463	75	0	0	0	0	0	0	0	0	0	0	0	0	225	-5	0	0	0		65	0	0	0	0	12340
19912	4	0	-1	Overlord's Onyx Band	32323	3	524288	0	1	174192	43548	11	-1	-1	68	60	0	0	0	0	0	0	0	0	1	0	1	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13675	1	0	0	-1	0	-1	13669	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	3	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		49	0	0	0	0	12340
19920	4	0	-1	Primalist's Band	32305	3	524288	0	1	224151	56037	11	-1	-1	68	60	0	0	0	0	0	0	0	0	1	0	2	5	10	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21626	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	3	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		49	0	0	0	0	12340
19925	4	0	-1	Band of Jin	32353	3	524288	0	1	174541	43635	11	-1	-1	68	60	0	0	0	0	0	0	0	0	1	0	2	3	14	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15464	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	3	0	0	0	0	466	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		49	0	0	0	0	12340
19951	4	0	-1	Gri'lek's Charm of Might	32326	4	0	0	1	0	0	12	1	-1	65	60	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24571	0	0	0	180000	1141	10000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	1	0	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
19952	4	0	-1	Gri'lek's Charm of Valor	32326	4	0	0	1	0	0	12	2	-1	65	60	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24498	0	0	0	180000	1141	20000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	1	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
19953	4	0	-1	Renataki's Charm of Beasts	32326	4	0	0	1	0	0	12	4	-1	65	60	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24531	0	0	0	180000	1141	10000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	1	0	0	0	0	477	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
19954	4	0	-1	Renataki's Charm of Trickery	32326	4	0	0	1	0	0	12	8	-1	65	60	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24532	0	0	0	180000	1141	10000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	1	0	0	0	0	478	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
19955	4	0	-1	Wushoolay's Charm of Nature	32326	4	0	0	1	0	0	12	1024	-1	65	60	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24542	0	0	0	180000	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	1	0	0	0	0	479	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
19956	4	0	-1	Wushoolay's Charm of Spirits	32326	4	0	0	1	0	0	12	64	-1	65	60	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24499	0	0	0	180000	1141	20000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	1	0	0	0	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
19957	4	0	-1	Hazza'rah's Charm of Destruction	32326	4	0	0	1	0	0	12	256	-1	65	60	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24543	0	0	0	180000	1141	20000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	1	0	0	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
19958	4	0	-1	Hazza'rah's Charm of Healing	32326	4	0	0	1	0	0	12	16	-1	65	60	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24546	0	0	0	180000	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	1	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
19959	4	0	-1	Hazza'rah's Charm of Magic	32326	4	0	0	1	0	0	12	128	-1	65	60	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24544	0	0	0	180000	1141	20000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	1	0	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20033	4	1	-1	Zandalar Demoniac's Robe	32564	4	32768	0	1	0	0	20	256	-1	65	0	0	0	0	0	0	0	0	1	1	0	1	7	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	23727	1	0	0	-1	0	-1	14054	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	481	100	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20034	4	1	-1	Zandalar Illusionist's Robe	32565	4	32768	0	1	0	0	20	128	-1	65	0	0	0	0	0	0	0	0	1	1	0	2	5	24	7	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	23727	1	0	0	-1	0	-1	14054	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	482	100	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20041	4	4	-1	Highlander's Plate Girdle	32644	3	36864	2	1	0	0	6	3	-1	63	58	0	0	0	0	0	0	0	1	1	0	2	4	17	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	7597	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	467	45	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20042	4	4	-1	Highlander's Lamellar Girdle	32644	3	36864	2	1	0	0	6	2	-1	63	58	0	0	0	0	0	0	0	1	1	0	3	4	15	7	6	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	7597	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	468	45	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20043	4	3	-1	Highlander's Chain Girdle	34241	3	36864	2	1	0	0	6	68	32767	63	58	0	0	0	0	0	0	0	1	1	0	1	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	7597	1	0	0	-1	0	-1	15806	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	469	40	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20044	4	3	-1	Highlander's Mail Girdle	34241	3	36864	2	1	0	0	6	68	32767	63	58	0	0	0	0	0	0	0	1	1	0	2	7	10	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	18384	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	470	40	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20045	4	2	-1	Highlander's Leather Girdle	34244	3	36864	2	1	0	0	6	1032	-1	63	58	0	0	0	0	0	0	0	1	1	0	1	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	7597	1	0	0	-1	0	-1	15806	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	471	35	0	0	0	0	0	0	0	0	0	0	0	0	-1	60	0	0	0		0	0	0	0	0	12340
20046	4	2	-1	Highlander's Lizardhide Girdle	34244	3	36864	2	1	0	0	6	1032	-1	63	58	0	0	0	0	0	0	0	1	1	0	2	7	7	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	18384	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	472	35	0	0	0	0	0	0	0	0	0	0	0	0	-1	60	0	0	0		0	0	0	0	0	12340
20047	4	1	-1	Highlander's Cloth Girdle	34244	3	36864	2	1	0	0	6	400	-1	63	58	0	0	0	0	0	0	0	1	1	0	2	7	7	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	18384	1	0	0	-1	0	-1	9343	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	473	30	0	0	0	0	0	0	0	0	0	0	0	0	-1	100	0	0	0		0	0	0	0	0	12340
20048	4	4	-1	Highlander's Plate Greaves	32822	3	36864	2	1	0	0	8	3	-1	63	58	0	0	0	0	0	0	0	1	1	0	3	4	14	7	12	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	23990	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	467	65	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20049	4	4	-1	Highlander's Lamellar Greaves	32822	3	36864	2	1	0	0	8	2	-1	63	58	0	0	0	0	0	0	0	1	1	0	4	4	14	7	8	3	12	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	23990	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	468	65	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20050	4	3	-1	Highlander's Chain Greaves	34242	3	36864	2	1	0	0	8	68	32767	63	58	0	0	0	0	0	0	0	1	1	0	3	7	16	3	10	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	23990	1	0	0	-1	0	-1	9331	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	469	60	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20051	4	3	-1	Highlander's Mail Greaves	34242	3	36864	2	1	0	0	8	68	32767	63	58	0	0	0	0	0	0	0	1	1	0	3	7	16	3	10	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	23990	1	0	0	-1	0	-1	9331	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	470	60	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20052	4	2	-1	Highlander's Leather Boots	34247	3	36864	2	1	0	0	8	1032	-1	63	58	0	0	0	0	0	0	0	1	1	0	2	7	16	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	23990	1	0	0	-1	0	-1	9329	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	471	50	0	0	0	0	0	0	0	0	0	0	0	0	-1	60	0	0	0		0	0	0	0	0	12340
20053	4	2	-1	Highlander's Lizardhide Boots	34248	3	36864	2	1	0	0	8	1032	-1	63	58	0	0	0	0	0	0	0	1	1	0	3	7	16	3	8	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	23990	1	0	0	-1	0	-1	9329	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	472	50	0	0	0	0	0	0	0	0	0	0	0	0	-1	60	0	0	0		0	0	0	0	0	12340
20054	4	1	-1	Highlander's Cloth Boots	34240	3	36864	2	1	0	0	8	400	-1	63	58	0	0	0	0	0	0	0	1	1	0	2	7	16	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	23990	1	0	0	-1	0	-1	9417	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	473	40	0	0	0	0	0	0	0	0	0	0	0	0	-1	100	0	0	0		0	0	0	0	0	12340
20055	4	3	-1	Highlander's Chain Pauldrons	34243	4	36864	2	1	0	0	3	68	32767	65	60	0	0	0	0	0	0	0	1	1	0	3	3	14	7	18	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	9334	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	469	85	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20056	4	3	-1	Highlander's Mail Pauldrons	34249	4	36864	2	1	0	0	3	68	32767	65	60	0	0	0	0	0	0	0	1	1	0	4	4	11	7	18	3	10	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	21618	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	470	85	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20057	4	4	-1	Highlander's Plate Spaulders	34245	4	36864	2	1	0	0	3	3	-1	65	60	0	0	0	0	0	0	0	1	1	0	3	4	18	7	20	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	467	100	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20058	4	4	-1	Highlander's Lamellar Spaulders	34245	4	36864	2	1	0	0	3	2	-1	65	60	0	0	0	0	0	0	0	1	1	0	4	4	18	7	15	3	17	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	468	100	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20059	4	2	-1	Highlander's Leather Shoulders	18971	4	36864	2	1	0	0	3	1032	-1	65	60	0	0	0	0	0	0	0	1	1	0	2	7	17	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	9336	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	471	70	0	0	0	0	0	0	0	0	0	0	0	0	-1	110	0	0	0		0	0	0	0	0	12340
20060	4	2	-1	Highlander's Lizardhide Shoulders	18971	4	36864	2	1	0	0	3	1032	-1	65	60	0	0	0	0	0	0	0	1	1	0	3	7	17	3	12	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	9336	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	472	70	0	0	0	0	0	0	0	0	0	0	0	0	-1	110	0	0	0		0	0	0	0	0	12340
20061	4	1	-1	Highlander's Epaulets	32740	4	36864	2	1	0	0	3	400	-1	65	60	0	0	0	0	0	0	0	1	1	0	2	7	18	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	9417	1	0	0	-1	0	-1	21618	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	473	60	0	0	0	0	0	0	0	0	0	0	0	0	-1	110	0	0	0		0	0	0	0	0	12340
20150	4	3	-1	Defiler's Chain Girdle	34241	3	36864	1	1	0	0	6	68	-1	63	58	0	0	0	0	0	0	0	1	1	0	1	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	0	7597	1	0	0	-1	0	-1	15806	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	483	40	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20154	4	3	-1	Defiler's Chain Greaves	34242	3	36864	1	1	0	0	8	68	-1	63	58	0	0	0	0	0	0	0	1	1	0	3	7	16	3	10	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	23990	1	0	0	-1	0	-1	9331	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	483	60	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20158	4	3	-1	Defiler's Chain Pauldrons	34243	4	36864	1	1	0	0	3	68	-1	65	60	0	0	0	0	0	0	0	1	1	0	3	3	14	7	18	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	9334	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	483	85	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
20159	4	1	-1	Defiler's Cloth Boots	34240	3	36864	1	1	0	0	8	400	-1	63	58	0	0	0	0	0	0	0	1	1	0	2	7	16	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	23990	1	0	0	-1	0	-1	9417	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	485	40	0	0	0	0	0	0	0	0	0	0	0	0	-1	100	0	0	0		0	0	0	0	0	12340
